"last_name, first_name","player_id","year","pa","home_run","strikeout","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","oz_swing_percent","whiff_percent","swing_percent"
"Profar, Jurickson","595777","2024","113","3","19",16.8,14.2,".295",".453",".398",".380",".344",35.1,5.2,40.3,"100.349996842","94.557277467",23.3,19.9,45.1
"Báez, Javier","595879","2024","90","1","21",23.3,4.4,".193",".277",".233",".229",".274",32.8,4.7,40.6,"100.223722813","94.138005",46.1,29.8,53.3
"Lindor, Francisco","596019","2024","119","4","21",17.6,8.4,".198",".349",".277",".283",".322",25.6,5.8,40,"98.422205952","93.409720238",25.6,23.5,47.8
"Candelario, Jeimer","600869","2024","91","2","30",33,11,".167",".333",".275",".277",".258",30.6,4.1,32.7,"96.6648892","92.420861837",30,33.9,46.1
"Ahmed, Nick","605113","2024","89","0","16",18,3.4,".262",".321",".295",".278",".281",26.1,2.9,30.4,"96.637029697","92.426192424",33.6,22.2,53.3
"Bell, Josh","605137","2024","118","3","22",18.6,9.3,".183",".298",".274",".265",".271",20.7,3.7,37.8,"99.308305122","93.878984074",29.6,28.5,48
"Betts, Mookie","605141","2024","137","6","14",10.2,16.1,".391",".661",".489",".496",".440",49.5,6.9,47.5,"99.858643137","94.659263168",18.6,13.4,36.5
"Arcia, Orlando","606115","2024","101","2","16",15.8,4,".309",".468",".337",".351",".273",28.7,5,42.5,"99.46659725","93.8620955",27.4,23.3,52.5
"Hernández, Teoscar","606192","2024","121","6","41",33.9,8.3,".266",".477",".333",".357",".299",32.4,10.3,52.9,"102.023325882","95.777617206",26.4,33.6,50.3
"Marte, Ketel","606466","2024","126","5","21",16.7,9.5,".309",".518",".365",".376",".375",31.2,9.7,52.7,"103.690857826","96.755846522",30,21,53
"Nimmo, Brandon","607043","2024","118","2","25",21.2,16.9,".213",".340",".373",".335",".418",39.1,8.7,46.4,"101.174886286","95.008018261",22.9,23,39.1
"Turner, Trea","607208","2024","126","2","22",17.5,7.1,".345",".483",".397",".390",".355",37.2,7.4,47.9,"100.489277021","94.668307234",25.6,21.8,50.1
"Ramírez, José","608070","2024","116","5","13",11.2,2.6,".259",".455",".276",".310",".287",31,8,39,"99.6181684","93.9747428",37.3,15.4,53.9
"Bregman, Alex","608324","2024","104","0","13",12.5,9.6,".204",".258",".279",".250",".270",22.2,2.5,34.6,"96.606786341","92.356521481",21.5,13.9,41.1
"Gallo, Joey","608336","2024","91","3","43",47.3,16.5,".122",".311",".286",".281",".297",35.5,19.4,38.7,"100.412231875","94.424666774",19.3,45.8,39.8
"Seager, Corey","608369","2024","110","2","16",14.5,10.9,".247",".330",".336",".300",".358",35.8,9.9,38.3,"100.084654634","94.153129012",29.8,22,54
"Winker, Jesse","608385","2024","104","3","21",20.2,12.5,".291",".465",".404",".388",".365",33.3,9.1,37.9,"99.19283","93.679648333",20.6,23.5,40.9
"Meneses, Joey","608841","2024","95","0","20",21.1,8.4,".253",".277",".326",".277",".284",32.3,4.6,43.1,"99.158209091","93.851781077",27.6,19.8,50.6
"Swanson, Dansby","621020","2024","108","3","29",26.9,8.3,".237",".381",".306",".307",".332",33.3,10.1,40.6,"99.544242286","93.924926812",23.1,31.2,46.1
"Buxton, Byron","621439","2024","87","1","29",33.3,1.1,".244",".390",".276",".293",".244",29.6,5.6,42.6,"100.447001852","94.699128148",34.6,38.3,54.5
"Ward, Taylor","621493","2024","117","7","24",20.5,6,".275",".514",".316",".360",".401",47.7,15.1,46.5,"100.987087209","94.850614118",19.4,18,48.6
"Olson, Matt","621566","2024","112","3","28",25,11.6,".211",".411",".321",".324",".365",35.3,11.8,57.4,"103.268102647","97.047677313",26.3,27,45.8
"Ramírez, Harold","623912","2024","101","1","16",15.8,2,".255",".296",".267",".252",".253",24.1,3.6,30.1,"96.94072525","92.513726625",47.8,29.8,58.3
"Santander, Anthony","623993","2024","109","4","18",16.5,6.4,".224",".449",".294",".325",".302",40.7,4.9,32.1,"98.8346435","93.421273875",38.8,20.4,54.6
"Alonso, Pete","624413","2024","114","8","22",19.3,7.9,".252",".515",".325",".367",".336",37,12.3,32.5,"99.36088","93.746862375",29.2,21.4,46.2
"Conforto, Michael","624424","2024","107","5","24",22.4,5.6,".277",".485",".318",".352",".341",32.5,10.4,46.8,"100.59021","94.649266234",33.5,24.5,49.3
"Soler, Jorge","624585","2024","115","5","28",24.3,12.2,".222",".414",".322",".329",".320",29.2,6.9,40.3,"99.605874722","93.844557639",27.1,28.8,48.1
"Cronenworth, Jake","630105","2024","120","3","19",15.8,10,".255",".412",".339",".334",".392",38.8,11.8,42.4,"100.629036905","94.576814881",21.4,15.9,44.2
"Anderson, Tim","641313","2024","95","0","28",29.5,5.3,".222",".244",".263",".234",".242",27.4,1.6,32.3,"97.461412258","92.730706129",39.9,35.2,55.5
"Bellinger, Cody","641355","2024","97","5","15",15.5,11.3,".226",".440",".320",".320",".329",35.7,10,37.1,"99.191493714","93.911839571",23.6,26.9,47.7
"Crawford, J.P.","641487","2024","98","2","18",18.4,11.2,".198",".302",".296",".278",".303",19.1,4.4,30.9,"97.686291471","92.972247164",18.8,15.3,40.6
"Garver, Mitch","641598","2024","86","2","25",29.1,11.6,".151",".288",".267",".259",".259",30.6,4.1,36.7,"99.4036664","93.875334898",25.6,32.1,40.8
"Heim, Jonah","641680","2024","88","3","20",22.7,2.3,".259",".400",".284",".303",".263",29.2,6.2,35.4,"98.310692121","93.294043846",33.1,21.3,53.9
"McMahon, Ryan","641857","2024","118","4","32",27.1,12.7,".310",".480",".393",".382",".346",30,12.9,55.7,"103.759354857","96.895430145",32.7,31.7,47
"Tellez, Rowdy","642133","2024","85","1","21",24.7,9.4,".187",".227",".271",".237",".304",30.9,5.5,43.6,"101.075227857","94.795502909",26.3,26.7,42.2
"Siri, Jose","642350","2024","90","1","40",44.4,8.9,".179",".269",".270",".251",".287",43.6,12.8,46.2,"100.9540825","94.837657692",31,44.7,46.6
"Rosario, Amed","642708","2024","96","2","13",13.5,3.1,".323",".462",".344",".355",".310",35,7.5,45,"99.804249","93.91451775",36.2,18.9,56.2
"Adames, Willy","642715","2024","116","3","24",20.7,12.1,".267",".416",".362",".351",".349",32.5,9.1,44.2,"99.800915128","94.505967403",24.1,30.8,46.2
"Estrada, Thairo","642731","2024","103","3","25",24.3,2.9,".232",".394",".252",".281",".267",25.3,5.3,40,"98.580178684","93.410587467",36.1,24.3,51.7
"Benintendi, Andrew","643217","2024","98","2","19",19.4,4.1,".191",".277",".224",".226",".285",32,6.7,28,"95.789171892","91.993942603",23,20.6,47.1
"McNeil, Jeff","643446","2024","97","1","12",12.4,8.2,".244",".349",".323",".306",".309",40,1.3,30.7,"96.181215946","92.152983288",25.2,11.3,49.4
"Naylor, Josh","647304","2024","110","6","12",10.9,9.1,".295",".558",".373",".394",".403",36.5,11.8,43.5,"101.697039048","95.112560238",27.7,21.6,53.9
"Toro, Abraham","647351","2024","89","2","19",21.3,5.6,".220",".354",".281",".285",".289",31.7,6.3,23.8,"96.971745313","92.564133175",24.6,20.6,42.2
"Arraez, Luis","650333","2024","124","0","11",8.9,6.5,".301",".363",".358",".327",".318",44.7,1.9,16.5,"93.968578824","91.039299804",33.8,10,48.1
"Torres, Gleyber","650402","2024","120","0","30",25,9.2,".210",".238",".294",".253",".273",33.8,2.6,29.9,"97.482730263","92.917030526",21.5,28.7,46.2
"Castro, Willi","650489","2024","94","2","32",34,8.5,".229",".373",".309",".307",".304",48.1,5.8,36.5,"98.9794888","93.5908346",31.2,30.4,48.5
"Díaz, Yandy","650490","2024","119","1","18",15.1,7.6,".241",".315",".303",".281",".290",24.2,2.2,50.5,"103.25829913","96.242578242",25.2,12.9,45.8
"De La Cruz, Bryan","650559","2024","121","5","34",28.1,4.1,".252",".426",".281",".309",".347",32.9,13.4,43.9,"100.51830561","94.418784146",33.1,34.4,53.8
"Chapman, Matt","656305","2024","116","4","28",24.1,5.2,".220",".394",".267",".289",".315",33.3,11.1,49.4,"103.750789756","96.562215679",31.1,24.3,49.1
"Hoskins, Rhys","656555","2024","105","6","23",21.9,9.5,".228",".467",".314",".343",".368",34.3,14.3,38.6,"99.690960286","93.937881286",19.6,24.2,38.2
"Joe, Connor","656582","2024","92","2","16",17.4,10.9,".296",".469",".380",".378",".311",29.2,9.2,33.8,"97.198804242","92.845553077",20,20.8,42
"Mullins II, Cedric","656775","2024","96","6","21",21.9,6.3,".233",".465",".284",".325",".311",34.3,9,44.8,"99.127269118","94.072045821",29.5,21.1,51.6
"Schwarber, Kyle","656941","2024","128","7","43",33.6,15.6,".190",".390",".313",".315",".341",27.7,13.8,56.9,"105.206237576","97.338260308",23.3,37,42.4
"Thomas, Lane","657041","2024","96","2","20",20.8,8.3,".184",".253",".250",".233",".280",32.4,4.4,36.8,"98.211492647","93.171350588",22.3,18.2,42.5
"Verdugo, Alex","657077","2024","114","4","9",7.9,13.2,".274",".463",".368",".366",".350",36,4.5,32.6,"96.686337111","92.401349101",20.7,12.8,38.7
"Sheets, Gavin","657757","2024","88","3","19",21.6,11.4,".243",".459",".352",".360",".369",50,8.9,35.7,"99.275986786","94.135271786",27.3,21,45.9
"Ohtani, Shohei","660271","2024","135","7","24",17.8,10.4,".347",".661",".410",".456",".492",45.8,24,62.5,"107.473580625","99.110603958",28.4,23.4,47.6
"Acuña Jr., Ronald","660670","2024","118","1","27",22.9,15.3,".258",".340",".390",".342",".357",30,7.1,45.7,"102.884371429","95.791822319",23.6,29.5,46.9
"Montero, Elehuris","660707","2024","87","1","13",14.9,8,".231",".295",".287",".265",".284",29.9,3,38.8,"99.744267941","94.009724776",35.6,23.5,52.6
"Contreras, William","661388","2024","120","5","25",20.8,11.7,".350",".553",".433",".432",".381",27.8,11.4,59.5,"105.625145385","98.296713333",22.9,32.3,43.8
"Varsho, Daulton","662139","2024","94","6","24",25.5,11.7,".241",".518",".330",".370",".292",25.4,8.5,39,"99.258871333","93.791260678",23.7,24.3,46.5
"Hoerner, Nico","663538","2024","113","0","11",9.7,8.8,".283",".374",".363",".334",".341",38.2,0,33.7,"97.027935333","92.613530112",29.4,13.9,45.5
"Riley, Austin","663586","2024","114","2","29",25.4,7.9,".223",".379",".298",".304",".332",32.4,13.5,50,"103.360954865","96.039827027",24.6,29.7,49.8
"Mountcastle, Ryan","663624","2024","99","3","20",20.2,10.1,".299",".483",".364",".370",".378",30.4,11.6,46.4,"103.383469412","95.895931471",37.6,23.2,51
"Hayes, Ke'Bryan","663647","2024","112","1","19",17,11.6,".281",".375",".366",".336",".301",27.8,2.5,41.8,"100.103415128","94.153499103",24.5,16.7,43.3
"Tucker, Kyle","663656","2024","123","6","20",16.3,15.4,".291",".534",".402",".408",".424",47,13.3,49.4,"100.459328095","95.022278795",18.3,17.6,41.8
"India, Jonathan","663697","2024","98","1","20",20.4,14.3,".222",".309",".347",".307",".359",43.5,3.2,35.5,"98.887047097","93.569028525",14.5,15.1,33.1
"Raleigh, Cal","663728","2024","92","6","31",33.7,10.9,".235",".457",".315",".340",".302",27.5,15.7,54.9,"102.6760736","96.5941686",30.8,31.9,50.4
"Rodgers, Brendan","663898","2024","87","1","23",26.4,6.9,".235",".358",".287",".289",".286",27.6,6.9,39.7,"99.134242414","93.669558966",31.9,24.2,55
"Happ, Ian","664023","2024","108","1","25",23.1,13.9,".228",".337",".343",".314",".314",32.8,9,34.3,"100.863987353","94.828891045",20.6,22.8,45.5
"France, Ty","664034","2024","93","2","20",21.5,7.5,".259",".376",".312",".307",".365",45.5,9.1,53,"102.320577273","95.989297727",23.3,22.2,45.5
"Bohm, Alec","664761","2024","113","4","18",15.9,12.4,".354",".596",".434",".445",".385",38.3,7.4,39.5,"100.80585","94.758570741",23.3,13.8,45.1
"Peña, Jeremy","665161","2024","111","2","16",14.4,3.6,".321",".425",".351",".346",".348",35.6,3.3,40,"100.048030909","94.103925682",39.9,24.1,56.4
"Tatis Jr., Fernando","665487","2024","131","6","25",19.1,10.7,".243",".443",".328",".342",".392",31.9,12.1,52.7,"103.681564","96.287272",28.2,23.8,49.3
"Guerrero Jr., Vladimir","665489","2024","123","3","26",21.1,13,".208",".330",".317",".299",".357",23.8,10,52.5,"105.435372","97.337811519",24.7,26.2,46.9
"Soto, Juan","665742","2024","131","7","17",13,18.3,".324",".581",".443",".443",".439",34.4,17.8,56.7,"104.763477556","97.611247303",15.7,20.3,36.9
"Taveras, Leody","665750","2024","94","0","15",16,7.4,".221",".302",".280",".265",".301",36.1,1.4,34.7,"98.012681667","93.122520423",28.6,21.1,47.9
"Cabrera, Oswaldo","665828","2024","95","3","17",17.9,5.3,".258",".404",".295",".308",".275",31.5,2.7,32.9,"96.467238108","92.307516849",25.1,13.6,44.6
"Cruz, Oneil","665833","2024","112","3","41",36.6,7.1,".240",".356",".295",".289",".281",27,7.9,50.8,"103.693092188","96.227007143",34,30.5,44.9
"Valdez, Enmanuel","665839","2024","86","2","27",31.4,4.7,".154",".269",".188",".201",".286",32.7,9.1,43.6,"100.242813462","94.582539038",34.1,27.6,49.7
"Chisholm Jr., Jazz","665862","2024","112","2","31",27.7,11.6,".242",".354",".330",".309",".309",30.9,13.2,36.8,"100.205443636","94.336112273",26.8,27.6,43
"Giménez, Andrés","665926","2024","112","0","18",16.1,3.6,".265",".337",".333",".306",".292",28.9,1.2,25.3,"95.271988","91.66220725",39.9,26.6,56.8
"Jones, Nolan","666134","2024","101","1","36",35.6,8.9,".163",".261",".238",".225",".232",26.8,3.6,41.1,"100.565699643","94.689901071",23,27.7,39.1
"Kirilloff, Alex","666135","2024","87","1","18",20.7,8,".260",".442",".322",".332",".312",29.5,9.8,44.3,"100.782950968","95.187387541",27.2,31.2,48.9
"Benson, Will","666181","2024","102","4","40",39.2,10.8,".198",".429",".284",".314",".297",39.2,15.7,47.1,"100.732138846","94.754728235",24.4,36.2,48.7
"Bichette, Bo","666182","2024","110","1","17",15.5,6.4,".208",".307",".264",".258",".259",21.2,2.4,38.8,"99.60240907","94.021890353",33.3,18.5,56
"Julien, Edouard","666397","2024","99","7","30",30.3,12.1,".244",".547",".343",".387",".344",33.9,17.9,44.6,"101.166922857","94.775162679",14.8,27.8,37.8
"Morel, Christopher","666624","2024","108","3","21",19.4,10.2,".219",".365",".296",".293",".343",27.6,9.2,43.4,"101.907361842","95.134312105",26.5,27.9,50.5
"García, Adolis","666969","2024","110","7","27",24.5,6.4,".290",".570",".336",".389",".378",41.3,16,54.7,"104.206545526","97.270199733",36.7,29.3,52.3
"Gurriel Jr., Lourdes","666971","2024","116","5","19",16.4,6.9,".278",".463",".328",".349",".341",34.8,7.9,46.1,"100.799940222","94.749141011",32.3,20.1,50.2
"Arozarena, Randy","668227","2024","114","3","32",28.1,8.8,".154",".260",".228",".226",".286",26.4,6.9,37.5,"100.653385556","94.430997083",23.9,34,42.4
"Bleday, JJ","668709","2024","101","1","22",21.8,6.9,".223",".330",".277",".269",".248",31.9,2.8,26.4,"96.263582222","92.220481268",24.9,32.6,46.8
"Steer, Spencer","668715","2024","116","3","21",18.1,14.7,".253",".432",".379",".364",".382",37.3,8,50.7,"100.859372432","95.010627703",23.8,19.5,42.7
"Reynolds, Bryan","668804","2024","129","4","26",20.2,14.7,".264",".418",".372",".354",".388",35.7,10.7,38.1,"99.15469619","93.609569524",26.6,33.5,43.9
"Turang, Brice","668930","2024","92","2","12",13,9.8,".329",".463",".391",".379",".318",32.4,2.8,32.4,"97.269684412","92.814587463",20.5,11,46.1
"Rutschman, Adley","668939","2024","114","3","16",14,6.1,".324",".438",".368",".359",".387",45.6,7.8,48.9,"99.828369778","94.630515778",30,18.1,47.9
"Melendez Jr., MJ","669004","2024","90","4","20",22.2,10,".198",".407",".278",".300",".329",23,11.5,39.3,"100.828281613","94.696069016",26.9,29.2,46.3
"Marsh, Brandon","669016","2024","89","6","28",31.5,6.7,".293",".561",".337",".387",".373",45.5,10.9,60,"102.510343571","96.718961455",23.7,25,43.1
"Langeliers, Shea","669127","2024","93","6","21",22.6,5.4,".165",".388",".215",".257",".351",36.4,16.7,42.4,"101.333289394","95.284985303",32.4,28,49.9
"Campusano, Luis","669134","2024","95","1","10",10.5,4.2,".286",".396",".316",".316",".278",25.9,2.5,30.9,"96.964158049","92.551322963",34.7,20.3,55.1
"Smith, Will","669257","2024","109","2","16",14.7,7.3,".367",".520",".404",".399",".354",40,8.2,42.4,"100.467922093","94.493449176",26.2,17.5,48
"Suwinski, Jack","669261","2024","99","2","18",18.2,10.1,".182",".295",".263",".246",".305",26.8,7,36.6,"101.400416571","94.700208286",25.1,17,49.6
"Gorman, Nolan","669357","2024","100","4","35",35,7,".204",".387",".260",".287",".332",44.8,13.8,39.7,"100.286745517","94.238963793",31.7,36.5,51.5
"Smith, Josh","669701","2024","91","1","14",15.4,8.8,".304",".456",".396",".382",".354",38.5,3.1,32.3,"97.45695875","92.728944219",25.3,15.5,48.2
"Triolo, Jared","669707","2024","103","1","22",21.4,10.7,".220",".275",".301",".268",".298",38.6,4.3,31.4,"97.534490571","92.839393286",28.9,25.4,49.7
"Lopez, Nicky","670032","2024","85","0","9",10.6,10.6,".219",".233",".313",".263",".281",27.3,1.5,21.2,"94.16547375","91.090223906",27,17.1,46.5
"Alvarez, Yordan","670541","2024","120","7","15",12.5,9.2,".283",".509",".358",".378",".451",33.7,16.3,50,"104.107073043","96.860467717",27.7,15.5,45.8
"Paredes, Isaac","670623","2024","111","6","21",18.9,8.1,".265",".480",".342",".359",".294",37.2,5.1,29.5,"96.223723077","92.116486795",30.5,20.3,48.6
"Casas, Triston","671213","2024","90","6","26",28.9,13.3,".244",".513",".344",".368",".310",28.8,11.5,42.3,"101.086155385","94.793663462",24.6,30.8,42.3
"García, Luis","671277","2024","87","1","16",18.4,5.7,".293",".415",".333",".333",".349",31.8,10.6,50,"101.580132121","95.290536212",33.1,21.6,48.7
"Freeman, Tyler","671289","2024","87","3","15",17.2,9.2,".213",".387",".310",".309",".342",36.1,9.8,52.5,"101.226624839","95.411949016",27.5,19,47.6
"Harris II, Michael","671739","2024","110","3","24",21.8,4.5,".324",".486",".355",".370",".324",32.1,4.9,44.4,"103.1591405","96.08074275",45.8,29.2,60.4
"Garcia, Maikel","672580","2024","119","4","22",18.5,7.6,".222",".380",".277",".290",".347",40.9,10.2,46.6,"101.347161136","95.124234545",20.1,17.6,43.5
"Diaz, Yainer","673237","2024","107","3","15",14,6.5,".293",".444",".336",".344",".313",22.4,3.5,49.4,"101.660615581","95.474476235",35.7,22.4,52.8
"Kim, Ha-Seong","673490","2024","125","4","21",16.8,13.6,".226",".415",".331",".323",".313",37.9,6.9,31,"97.568441395","92.848072353",19.7,15.3,36
"Westburg, Jordan","676059","2024","101","5","19",18.8,5.9,".304",".543",".360",".394",".422",39.2,12.2,56.8,"103.189043784","96.59500589",29.6,35.6,50
"Noda, Ryan","676116","2024","86","1","26",30.2,12.8,".151",".233",".271",".243",".256",20.8,2.1,29.2,"97.570426957","92.785213478",19.4,32.9,42.3
"Velázquez, Nelson","676369","2024","86","2","28",32.6,9.3,".231",".359",".302",".299",".302",34,6,40,"99.7393536","94.137749",28.6,41.3,43.7
"Caballero, José","676609","2024","98","2","23",23.5,1,".264",".407",".292",".307",".315",33.8,2.8,26.8,"96.850478235","92.501236716",39.4,30.1,52.4
"Rocchio, Brayan","677587","2024","86","0","16",18.6,8.1,".197",".289",".271",".256",".284",40.3,3.2,24.2,"96.389003","92.42252",30.5,23.5,53.1
"Rodríguez, Julio","677594","2024","112","1","36",32.1,5.4,".276",".333",".321",".298",".304",39.1,7.2,44.9,"102.275654","95.74373029",35.1,31.1,52.3
"Witt Jr., Bobby","677951","2024","122","4","25",20.5,5.7,".310",".558",".352",".392",".427",31.5,16.9,60.7,"106.028233111","98.524633596",31.4,25.8,51.3
"Tovar, Ezequiel","678662","2024","116","3","38",32.8,6,".295",".438",".348",".349",".277",37.7,7.2,40.6,"99.144962941","94.028314559",42.8,37.5,62.4
"Rafaela, Ceddanne","678882","2024","102","2","26",25.5,3.9,".191",".351",".225",".250",".275",39.4,8.5,35.2,"97.635238286","92.93505",40.8,30,59.8
"Torkelson, Spencer","679529","2024","116","0","24",20.7,8.6,".214",".291",".287",".266",".247",25,2.5,36.3,"99.3636045","93.68180225",24.4,27,45.1
"Kwan, Steven","680757","2024","119","3","11",9.2,5,".345",".469",".378",".376",".351",40.2,3.9,16.7,"93.68190375","90.901683333",22.4,7.5,44.2
"Duran, Jarren","680776","2024","132","1","30",22.7,7.6,".252",".361",".318",".306",".316",37.8,4.4,36.7,"99.683695111","94.13585809",30.5,23.3,50.3
"Jeffers, Ryan","680777","2024","91","5","17",18.7,6.6,".286",".545",".385",".406",".356",32.8,9.8,34.4,"99.25937","93.727604098",26.4,26.5,46.6
"Gelof, Zack","680869","2024","101","3","33",32.7,6.9,".196",".337",".260",".269",".284",28.3,8.3,36.7,"98.072908667","93.336311695",25.9,37.6,48.9
"Donovan, Brendan","680977","2024","118","2","17",14.4,8.5,".230",".370",".322",".311",".339",34.9,7,43,"98.78881","93.743788",17.8,12.6,37.4
"Stott, Bryson","681082","2024","91","1","17",18.7,8.8,".210",".284",".275",".255",".276",37.9,3,27.3,"96.143797576","92.176721231",29.4,22.9,43.6
"O'Hoppe, Logan","681351","2024","86","2","21",24.4,5.8,".295",".436",".353",".352",".344",39.7,8.6,43.1,"99.670964138","94.433438947",36.2,32.3,47.2
"Carpenter, Kerry","681481","2024","89","3","22",24.7,3.4,".277",".494",".318",".354",".364",39.3,11.5,47.5,"100.500911613","94.45304459",34.6,27.1,50.2
"Outman, James","681546","2024","86","2","26",30.2,9.3,".182",".299",".267",".261",".302",43.1,5.9,43.1,"100.983712692","94.784094118",29.3,30.7,49.7
"De La Cruz, Elly","682829","2024","110","7","35",31.8,15.5,".283",".587",".400",".427",".388",31.6,17.5,50.9,"104.387758214","96.887280536",26.5,34.6,41
"Abrams, CJ","682928","2024","104","6","19",18.3,8.7,".301",".624",".369",".420",".402",48,9.3,37.3,"99.355344324","93.894477703",42.3,19.6,54.4
"Greene, Riley","682985","2024","116","5","30",25.9,19,".234",".457",".379",".371",".390",42.2,18.8,43.8,"102.025192813","95.437246719",21.3,28.1,38.7
"Carroll, Corbin","682998","2024","118","1","19",16.1,12.7,".196",".245",".305",".264",".301",21.7,4.8,24.1,"96.629745952","92.656038675",26.6,18.6,44
"Henderson, Gunnar","683002","2024","119","9","30",25.2,5.9,".302",".642",".361",".426",".396",37.2,14.1,60.3,"104.905949744","97.896595",25.6,27.8,48.6
"Volpe, Anthony","683011","2024","121","2","26",21.5,9.1,".274",".387",".353",".335",".303",34.6,3.7,38.3,"98.83149425","93.534658228",26.4,17.3,43.6
"Baty, Brett","683146","2024","87","1","15",17.2,8,".253",".304",".322",".289",".286",29.7,3.1,28.1,"97.6883575","92.910354844",34.9,24.6,52.4
"Vaughn, Andrew","683734","2024","107","0","30",28,7.5,".167",".208",".243",".215",".268",31.3,3,37.3,"100.018531471","94.197391045",32.4,28.3,46.9
"Busch, Michael","683737","2024","99","6","32",32.3,9.1,".287",".540",".343",".379",".392",46.6,17.2,43.1,"100.816394138","95.157364912",25.8,29.2,47.2
"Frelick, Sal","686217","2024","102","0","23",22.5,9.8,".264",".286",".343",".295",".285",33.8,0,25,"96.433659412","92.337630294",24.7,17.5,40.5
"Pasquantino, Vinnie","686469","2024","109","4","12",11,14.7,".220",".407",".330",".329",".367",32.1,7.4,44.4,"100.330057073","94.698061852",27,13.4,40.7
"Doyle, Brenton","686668","2024","102","3","30",29.4,5.9,".326",".516",".373",".390",".297",40,6.2,44.6,"101.686244242","94.968706769",25.1,30.7,50.4
"Neto, Zach","687263","2024","97","1","29",29.9,6.2,".222",".333",".278",".276",".267",31.1,8.2,29.5,"98.966445806","93.669275738",36.1,30.3,54.5
"Encarnacion-Strand, Christian","687952","2024","108","2","31",28.7,2.8,".196",".314",".222",".236",".314",27.4,9.6,39.7,"100.421732778","94.62213375",39.5,29.4,54.2
"Keith, Colt","690993","2024","91","0","16",17.6,8.8,".169",".181",".242",".198",".299",31.3,6,32.8,"97.199550294","92.739368209",25.6,24,46
"Chourio, Jackson","694192","2024","95","4","33",34.7,6.3,".207",".368",".255",".276",".245",30.4,8.9,37.5,"97.895868929","93.047922182",35.4,32.6,50.1
"Schanuel, Nolan","694384","2024","89","1","17",19.1,10.1,".211",".250",".307",".265",".297",27.9,3.3,29.5,"95.492989333","91.747539833",20.6,16.5,36.4
"Carter, Evan","694497","2024","102","5","24",23.5,9.8,".213",".461",".304",".335",".311",34.8,7.6,34.8,"97.60705","92.810038485",20.2,22.2,39
"Langford, Wyatt","694671","2024","111","0","23",20.7,9.9,".245",".296",".324",".283",".306",32.9,6.6,34.2,"97.874951316","93.007606133",22.4,19.1,41
"Merrill, Jackson","701538","2024","101","1","17",16.8,8.9,".308",".396",".366",".338",".350",33.3,8,48,"100.571559474","94.674130267",35.9,16.7,51.8
"Yoshida, Masataka","807799","2024","87","2","11",12.6,6.9,".269",".385",".345",".331",".317",29.9,3,37.3,"98.626835294","93.440735821",22.9,15.4,41.1
"Lee, Jung Hoo","808982","2024","113","2","10",8.8,8.8,".270",".360",".336",".314",".334",27.2,3.3,46.7,"100.19977087","94.554848681",25.8,11,41.8
